timestamp,elapsed_time,execution_time,compile_time,queue_wait_time
2025-04-28 17:53:56,1540.3097930000001,1483.192209,205.537375,0.0
2025-04-28 17:53:56,479.372792,475.565792,58.912334,0.0
2025-04-28 17:53:57,110.252,108.990584,30.89475,0.0
2025-04-28 17:53:57,72.1325,71.087459,29.775083,0.0
2025-04-28 17:53:57,171.025958,169.469708,41.848709,1.0
2025-04-28 17:53:57,305.508125,304.118542,82.8175,1.0
2025-04-28 17:53:57,47.126042,45.149541,18.15625,0.0
2025-04-28 17:53:57,171.717208,169.377917,40.178292,0.0
2025-04-28 17:53:58,43.876375,43.004167,13.004334,0.0
2025-04-28 17:53:58,85.117,84.230791,16.850791,1.0
2025-04-28 17:53:58,143.151583,141.722208,12.58975,0.0
2025-04-28 17:53:58,43.031917,41.96425,16.761042,0.0
2025-04-28 17:53:58,35.671666,34.279958,16.772042,0.0
2025-04-28 17:53:58,26.952208,26.026166,15.812166,0.0
2025-04-28 17:53:58,32.347708,31.727875,11.469583,0.0
2025-04-28 17:53:58,69.534917,68.782833,11.935583,0.0
2025-04-28 17:53:58,76.435666,71.605208,22.994458,0.0
2025-04-28 17:53:58,33.937834,33.175875,13.275042,0.0
2025-04-28 17:53:58,33.415959,32.771042,10.480292,1.0
2025-04-28 17:53:58,37.596417,36.862417,12.773459,0.0
2025-04-28 17:53:58,42.811917,42.043791,13.232875,0.0
2025-04-28 17:53:58,156.333125,155.020292,14.764584,1.0
2025-04-28 17:53:59,40.897208,40.038625,15.748416,0.0
2025-04-28 17:53:59,109.10425,108.374334,8.796542,0.0
2025-04-28 17:53:59,100.392875,98.527834,13.874042,0.0
2025-04-28 17:53:59,51.905875,51.1825,23.854375,0.0
2025-04-28 17:53:59,136.644417,135.852959,16.52675,0.0
2025-04-28 17:53:59,129.400958,125.307167,13.731083,0.0
2025-04-28 17:53:59,157.5355,155.127,26.000667,0.0
2025-04-28 17:53:59,60.73675,59.760667,9.837375,0.0
2025-04-28 17:53:59,42.77,41.994459,9.615334,0.0
2025-04-28 17:54:00,102.374625,101.727917,8.870458,0.0
2025-04-28 17:54:00,84.685917,83.661084,12.801667,0.0
2025-04-28 17:54:00,150.118625,149.27325,10.830458,0.0
2025-04-28 17:54:00,134.052167,133.166917,12.130917,0.0
2025-04-28 17:54:00,106.074875,105.100708,14.83975,1.0
2025-04-28 17:54:00,82.332958,79.351584,52.254375,0.0
2025-04-28 17:54:00,104.858876,104.107375,13.05025,0.0
2025-04-28 17:54:00,163.568667,161.965583,42.566667,1.0
2025-04-28 17:54:01,47.099583,46.247959,12.006375,0.0
2025-04-28 17:54:01,53.030083,52.206458,8.047375,0.0
2025-04-28 17:54:01,73.348875,72.573834,33.084959,0.0
2025-04-28 17:54:01,44.376083,43.516709,12.247209,0.0
2025-04-28 17:54:01,30.371042,29.552792,10.099292,0.0
2025-04-28 17:54:01,40.975542,40.365417,9.672125,0.0
2025-04-28 17:54:01,61.882875,61.321708,7.496125,0.0
2025-04-28 17:54:01,94.696167,93.472042,10.398375,0.0
2025-04-28 17:54:01,29.53,28.353458,11.526458,0.0
2025-04-28 17:54:01,86.344,85.363959,19.237041,0.0
2025-04-28 17:54:01,25.016167,24.375583,7.045417,0.0
2025-04-28 17:54:01,127.159958,126.638875,8.054667,0.0
2025-04-28 17:54:01,20.280709,19.538167,9.633125,0.0
2025-04-28 17:54:01,28.796416,28.080083,8.020417,0.0
2025-04-28 17:54:01,54.56075,53.859541,9.115917,0.0
2025-04-28 17:54:01,31.151292,30.583125,7.428041,0.0
2025-04-28 17:54:02,17.711958,17.143292,6.638292,0.0
2025-04-28 17:54:02,19.320708,18.733459,7.583292,0.0
2025-04-28 17:54:02,22.186541,21.613333,7.088875,0.0
2025-04-28 17:54:02,90.875458,90.103458,10.466042,0.0
2025-04-28 17:54:02,39.188958,38.302834,7.823417,0.0
2025-04-28 17:54:02,77.125292,76.475167,6.286667,0.0
2025-04-28 17:54:02,31.178958,30.363167,7.783833,0.0
2025-04-28 17:54:02,63.173792,62.529,7.358375,0.0
2025-04-28 17:54:02,30.519292,29.120583,16.496917,0.0
2025-04-28 17:54:02,36.101167,35.433708,6.808167,0.0
2025-04-28 17:54:02,19.614125,19.010125,7.755125,0.0
2025-04-28 17:54:02,50.169041,49.536125,8.231625,0.0
2025-04-28 17:54:02,60.924916,60.276375,6.615417,0.0
2025-04-28 17:54:02,44.187667,43.505958,6.665916,0.0
2025-04-28 17:54:02,72.615708,71.973167,6.842459,0.0
2025-04-28 17:54:02,127.094334,126.502459,6.567583,0.0
2025-04-28 17:54:03,27.494084,26.793959,8.644167,0.0
2025-04-28 17:54:03,197.398958,196.475791,25.054542,0.0
2025-04-28 17:54:03,22.798875,22.178708,8.891,0.0
2025-04-28 17:54:03,19.971958,19.37575,5.357916,0.0
2025-04-28 17:54:03,34.756333,34.254625,5.739458,0.0
2025-04-28 17:54:03,151.790208,151.269125,5.868208,0.0
2025-04-28 17:54:03,32.390959,31.656375,7.2315,0.0
2025-04-28 17:54:03,26.94725,26.322875,7.229917,0.0
2025-04-28 17:54:03,39.252041,38.705167,4.938417,0.0
2025-04-28 17:54:03,103.042708,102.263541,7.261292,0.0
2025-04-28 17:54:03,30.869083,30.263083,7.65625,0.0
2025-04-28 17:54:03,69.065417,68.461334,6.927542,0.0
2025-04-28 17:54:03,20.5075,19.586208,7.858,0.0
2025-04-28 17:54:04,64.911459,64.246875,7.279083,0.0
2025-04-28 17:54:04,79.261917,78.673667,7.226542,0.0
